model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample,score
XGBoost,full,0.1,1046,4.0,,,,200,0.99,0.99,0.99,0.99,0.99943125,1.0,0.05,0.8,0.990943125
XGBoost,full,0.1,1047,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99935625,1.0,0.05,1.0,0.9898210728971112
XGBoost,full,0.1,1048,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.99949375,1.0,0.05,0.8,0.9920826396847301
XGBoost,full,0.1,1049,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.9994500000000001,1.0,0.05,1.0,0.9920782646847301
XGBoost,full,0.1,1050,6.0,,,,100,0.99,0.99,0.99,0.99,0.99918125,1.0,0.05,0.8,0.990918125
XGBoost,full,0.1,1051,6.0,,,,100,0.99,0.99,0.99,0.99,0.999175,1.0,0.05,1.0,0.9909175
XGBoost,full,0.1,1052,6.0,,,,200,0.9925,0.9949748743718593,0.99,0.9924812030075187,0.9995312500000001,1.0,0.05,0.8,0.9931924607766275
XGBoost,full,0.1,1053,6.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995249999999999,1.0,0.05,1.0,0.9943226470509816
XGBoost,full,0.1,1054,6.0,,,,300,0.995,0.995,0.995,0.995,0.9995375000000001,1.0,0.05,0.8,0.99545375
XGBoost,full,0.1,1055,6.0,,,,300,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995812500000001,1.0,0.05,1.0,0.9943282720509816
XGBoost,full,0.1,1056,8.0,,,,100,0.99,0.99,0.99,0.99,0.9991,1.0,0.05,0.8,0.99091
XGBoost,full,0.1,1057,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9992125000000001,1.0,0.05,1.0,0.9920392052448079
XGBoost,full,0.1,1058,8.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.999425,1.0,0.05,0.8,0.9943126470509817
XGBoost,full,0.1,1059,8.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995937500000001,1.0,0.05,1.0,0.9943295220509816
XGBoost,full,0.1,1060,8.0,,,,300,0.995,0.995,0.995,0.995,0.99946875,1.0,0.05,0.8,0.995446875
XGBoost,full,0.1,1061,8.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9996250000000001,1.0,0.05,1.0,0.9943435814723489
XGBoost,full,0.1,1062,4.0,,,,100,0.99,0.99,0.99,0.99,0.9994312500000001,1.0,0.1,0.8,0.990943125
XGBoost,full,0.1,1063,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.999325,1.0,0.1,1.0,0.9898179478971112
XGBoost,full,0.1,1064,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955,1.0,0.1,0.8,0.9932205612213247
XGBoost,full,0.1,1065,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475,1.0,0.1,1.0,0.9932130612213247
XGBoost,full,0.1,1066,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995499999999999,1.0,0.1,0.8,0.994336081472349
XGBoost,full,0.1,1067,4.0,,,,300,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994625,1.0,0.1,1.0,0.9932118112213247
XGBoost,full,0.1,1068,6.0,,,,100,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9994624999999999,1.0,0.1,0.8,0.9943163970509816
XGBoost,full,0.1,1069,6.0,,,,100,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995937500000001,1.0,0.1,1.0,0.9943295220509816
XGBoost,full,0.1,1070,6.0,,,,200,0.995,0.995,0.995,0.995,0.9995375,1.0,0.1,0.8,0.99545375
XGBoost,full,0.1,1071,6.0,,,,200,0.995,0.995,0.995,0.995,0.99965,1.0,0.1,1.0,0.9954649999999999
XGBoost,full,0.1,1072,6.0,,,,300,0.995,0.995,0.995,0.995,0.9995562499999999,1.0,0.1,0.8,0.995455625
XGBoost,full,0.1,1073,6.0,,,,300,0.995,0.995,0.995,0.995,0.99960625,1.0,0.1,1.0,0.995460625
XGBoost,full,0.1,1074,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.99933125,1.0,0.1,0.8,0.993183125
XGBoost,full,0.1,1075,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.9996125,1.0,0.1,1.0,0.9932112500000001
XGBoost,full,0.1,1076,8.0,,,,200,0.995,0.995,0.995,0.995,0.9994312499999999,1.0,0.1,0.8,0.995443125
XGBoost,full,0.1,1077,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99969375,1.0,0.1,1.0,0.994350456472349
XGBoost,full,0.1,1078,8.0,,,,300,0.995,0.995,0.995,0.995,0.99945625,1.0,0.1,0.8,0.995445625
XGBoost,full,0.1,1079,8.0,,,,300,0.995,0.995,0.995,0.995,0.999675,1.0,0.1,1.0,0.9954675
XGBoost,full,0.2,1116,4.0,,,,100,0.98625,0.9874686716791979,0.985,0.986232790988736,0.9986484375,0.8,0.05,0.8,0.9874784153824604
XGBoost,full,0.2,1117,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9985882812499999,0.8,0.05,1.0,0.9886088281250001
XGBoost,full,0.2,1118,4.0,,,,200,0.98875,0.98875,0.98875,0.98875,0.999471875,0.8,0.05,0.8,0.9898221875
XGBoost,full,0.2,1119,4.0,,,,200,0.989375,0.9887640449438202,0.99,0.9893816364772018,0.99940625,0.8,0.05,1.0,0.9903829249319246
XGBoost,full,0.2,1120,4.0,,,,300,0.99125,0.99125,0.99125,0.99125,0.99958125,0.8,0.05,0.8,0.9920831250000001
XGBoost,full,0.2,1121,4.0,,,,300,0.99125,0.99125,0.99125,0.99125,0.9995281250000001,0.8,0.05,1.0,0.9920778125
XGBoost,full,0.2,1122,6.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.99919375,0.8,0.05,0.8,0.9886693750000001
XGBoost,full,0.2,1123,6.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9991953124999999,0.8,0.05,1.0,0.98866953125
XGBoost,full,0.2,1124,6.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995484375,0.8,0.05,0.8,0.9909397872645653
XGBoost,full,0.2,1125,6.0,,,,200,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995124999999999,0.8,0.05,1.0,0.9915098008503829
XGBoost,full,0.2,1126,6.0,,,,300,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9996140625000001,0.8,0.05,0.8,0.992079361494808
XGBoost,full,0.2,1127,6.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9995609375,0.8,0.05,1.0,0.9932060937500001
XGBoost,full,0.2,1128,8.0,,,,100,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9993,0.8,0.05,0.8,0.9903549250083871
XGBoost,full,0.2,1129,8.0,,,,100,0.99,0.99,0.99,0.99,0.9993125,0.8,0.05,1.0,0.99093125
XGBoost,full,0.2,1130,8.0,,,,200,0.99,0.9912280701754386,0.98875,0.9899874843554443,0.9995937500000001,0.8,0.05,0.8,0.990951234341721
XGBoost,full,0.2,1131,8.0,,,,200,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995703125000001,0.8,0.05,1.0,0.9915086017330812
XGBoost,full,0.2,1132,8.0,,,,300,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995999999999999,0.8,0.05,0.8,0.9915115704830813
XGBoost,full,0.2,1133,8.0,,,,300,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999625,0.8,0.05,1.0,0.9920804552448079
XGBoost,full,0.2,1134,4.0,,,,100,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.999403125,0.8,0.1,0.8,0.9892477685250032
XGBoost,full,0.2,1135,4.0,,,,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9994390625,0.8,0.1,1.0,0.9903769096876931
XGBoost,full,0.2,1136,4.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999565625,0.8,0.1,0.8,0.9926477697549849
XGBoost,full,0.2,1137,4.0,,,,200,0.99125,0.99125,0.99125,0.99125,0.9995453125,0.8,0.1,1.0,0.99207953125
XGBoost,full,0.2,1138,4.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9996125,0.8,0.1,0.8,0.9932112500000001
XGBoost,full,0.2,1139,4.0,,,,300,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995359375,0.8,0.1,1.0,0.9926376920130728
XGBoost,full,0.2,1140,6.0,,,,100,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995125,0.8,0.1,0.8,0.9915028204830812
XGBoost,full,0.2,1141,6.0,,,,100,0.99,0.992462311557789,0.9875,0.9899749373433584,0.999565625,0.8,0.1,1.0,0.9909415060145654
XGBoost,full,0.2,1142,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999596875,0.8,0.1,0.8,0.9920776427448079
XGBoost,full,0.2,1143,6.0,,,,200,0.9925,0.9912718204488778,0.99375,0.9925093632958801,0.9995953125,0.8,0.1,1.0,0.9932167043285397
XGBoost,full,0.2,1144,6.0,,,,300,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9996109375,0.8,0.1,0.8,0.9937707394257627
XGBoost,full,0.2,1145,6.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.999609375,0.8,0.1,1.0,0.9932109375000001
XGBoost,full,0.2,1146,8.0,,,,100,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9995484375,0.8,0.1,0.8,0.9903797687583871
XGBoost,full,0.2,1147,8.0,,,,100,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995453125,0.8,0.1,1.0,0.9915061017330812
XGBoost,full,0.2,1148,8.0,,,,200,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999628125,0.8,0.1,0.8,0.9932068636478948
XGBoost,full,0.2,1149,8.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999565625,0.8,0.1,1.0,0.9926477697549849
XGBoost,full,0.2,1150,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625,0.8,0.1,0.8,0.9932081136478947
XGBoost,full,0.2,1151,8.0,,,,300,0.993125,0.9925093632958801,0.99375,0.9931292941911305,0.999584375,0.8,0.1,1.0,0.9937740984165153
XGBoost,full,0.2,1152,4.0,,,,100,0.986875,0.9874843554443054,0.98625,0.9868667917448405,0.9987546875,1.0,0.05,0.8,0.9880573773623131
XGBoost,full,0.2,1153,4.0,,,,100,0.986875,0.9862671660424469,0.9875,0.9868831980012492,0.99843203125,1.0,0.05,1.0,0.9880365957338642
XGBoost,full,0.2,1154,4.0,,,,200,0.98875,0.98875,0.98875,0.98875,0.9994484375,1.0,0.05,0.8,0.98981984375
XGBoost,full,0.2,1155,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99941875,1.0,0.05,1.0,0.9898273228971113
XGBoost,full,0.2,1156,4.0,,,,300,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995625,1.0,0.05,0.8,0.9915148008503828
XGBoost,full,0.2,1157,4.0,,,,300,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995109375,1.0,0.05,1.0,0.9915096446003828
XGBoost,full,0.2,1158,6.0,,,,100,0.9875,0.9887218045112782,0.98625,0.9874843554443054,0.9991937500000001,1.0,0.05,0.8,0.9886590425355473
XGBoost,full,0.2,1159,6.0,,,,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99907421875,1.0,0.05,1.0,0.9903404253126931
XGBoost,full,0.2,1160,6.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995578125000001,1.0,0.05,0.8,0.9909407247645654
XGBoost,full,0.2,1161,6.0,,,,200,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9994765624999999,1.0,0.05,1.0,0.9920597958955965
XGBoost,full,0.2,1162,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.99960625,1.0,0.05,0.8,0.9932046761478948
XGBoost,full,0.2,1163,6.0,,,,300,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995578125,1.0,0.05,1.0,0.9915016030003598
XGBoost,full,0.2,1164,8.0,,,,100,0.988125,0.9899623588456713,0.98625,0.9881026925485284,0.9992078125,1.0,0.05,0.8,0.9892190607836929
XGBoost,full,0.2,1165,8.0,,,,100,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.9993484374999999,1.0,0.05,1.0,0.9898006071886343
XGBoost,full,0.2,1166,8.0,,,,200,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9996015625,1.0,0.05,0.8,0.9920722958955964
XGBoost,full,0.2,1167,8.0,,,,200,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995781250000001,1.0,0.05,1.0,0.9932018636478948
XGBoost,full,0.2,1168,8.0,,,,300,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9996218750000001,1.0,0.05,0.8,0.9926404034577752
XGBoost,full,0.2,1169,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995937499999998,1.0,0.05,1.0,0.9932034261478947
XGBoost,full,0.2,1170,4.0,,,,100,0.988125,0.9875156054931336,0.98875,0.9881324172392255,0.9994921874999999,1.0,0.1,0.8,0.9892670650203943
XGBoost,full,0.2,1171,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994421875,1.0,0.1,1.0,0.9898296666471113
XGBoost,full,0.2,1172,4.0,,,,200,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.99961875,1.0,0.1,0.8,0.9926459732630728
XGBoost,full,0.2,1173,4.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999534375,1.0,0.1,1.0,0.9926446447549849
XGBoost,full,0.2,1174,4.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9996265625,1.0,0.1,0.8,0.9932126562500001
XGBoost,full,0.2,1175,4.0,,,,300,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995453124999999,1.0,0.1,1.0,0.9926386295130728
XGBoost,full,0.2,1176,6.0,,,,100,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995296874999999,1.0,0.1,0.8,0.9914987905003598
XGBoost,full,0.2,1177,6.0,,,,100,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9994203125,1.0,0.1,1.0,0.9920541708955964
XGBoost,full,0.2,1178,6.0,,,,200,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9996109375,1.0,0.1,0.8,0.9926451920130728
XGBoost,full,0.2,1179,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999521875,1.0,0.1,1.0,0.992070142744808
XGBoost,full,0.2,1180,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999609375,1.0,0.1,0.8,0.9932049886478947
XGBoost,full,0.2,1181,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9994890625,1.0,0.1,1.0,0.9931929573978947
XGBoost,full,0.2,1182,8.0,,,,100,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9995703125000002,1.0,0.1,0.8,0.9920691708955964
XGBoost,full,0.2,1183,8.0,,,,100,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9995546875,1.0,0.1,1.0,0.9926336847077752
XGBoost,full,0.2,1184,8.0,,,,200,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9996390625,1.0,0.1,0.8,0.9926421222077753
XGBoost,full,0.2,1185,8.0,,,,200,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995578125,1.0,0.1,1.0,0.9937654269257628
XGBoost,full,0.2,1186,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625,1.0,0.1,0.8,0.9932081136478947
XGBoost,full,0.2,1187,8.0,,,,300,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995640625000001,1.0,0.1,1.0,0.9937660519257627
XGBoost,full,0.3,1224,4.0,,,,100,0.9870833333333333,0.9891213389121339,0.985,0.9870563674321503,0.9985774305555556,0.8,0.05,0.8,0.9882155877342942
XGBoost,full,0.3,1225,4.0,,,,100,0.9879166666666667,0.9891395154553049,0.9866666666666667,0.9879015435961619,0.9986815972222223,0.8,0.05,1.0,0.9889831925587984
XGBoost,full,0.3,1226,4.0,,,,200,0.9879166666666667,0.9907795473595976,0.985,0.987881320518178,0.9994243055555556,0.8,0.05,0.8,0.989046069516262
XGBoost,full,0.3,1227,4.0,,,,200,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9994104166666667,0.8,0.05,1.0,0.9894230570065239
XGBoost,full,0.3,1228,4.0,,,,300,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995722222222221,0.8,0.05,0.8,0.990938240231545
XGBoost,full,0.3,1229,4.0,,,,300,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9995215277777777,0.8,0.05,1.0,0.9898075009649032
XGBoost,full,0.3,1230,6.0,,,,100,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9991527777777778,0.8,0.05,0.8,0.9890243417272541
XGBoost,full,0.3,1231,6.0,,,,100,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9992055555555557,0.8,0.05,1.0,0.9890296195050319
XGBoost,full,0.3,1232,6.0,,,,200,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9995395833333334,0.8,0.05,0.8,0.9905571199058549
XGBoost,full,0.3,1233,6.0,,,,200,0.98875,0.9924433249370277,0.985,0.9887076537013801,0.9995125,0.8,0.05,1.0,0.9898022110978196
XGBoost,full,0.3,1234,6.0,,,,300,0.9916666666666667,0.9949664429530202,0.9883333333333333,0.9916387959866221,0.9996326388888889,0.8,0.05,0.8,0.9924481912754796
XGBoost,full,0.3,1235,6.0,,,,300,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995680555555555,0.8,0.05,1.0,0.9916932131574749
XGBoost,full,0.3,1236,8.0,,,,100,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9993381944444445,0.8,0.05,0.8,0.990540876857989
XGBoost,full,0.3,1237,8.0,,,,100,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9993180555555555,0.8,0.05,1.0,0.9901608688762442
XGBoost,full,0.3,1238,8.0,,,,200,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9996222222222222,0.8,0.05,0.8,0.9905692796357668
XGBoost,full,0.3,1239,8.0,,,,200,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9995416666666667,0.8,0.05,1.0,0.9905612240802112
XGBoost,full,0.3,1240,8.0,,,,300,0.99125,0.9941324392288349,0.9883333333333333,0.9912244045131634,0.9996611111111111,0.8,0.05,0.8,0.9920765869774938
XGBoost,full,0.3,1241,8.0,,,,300,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995805555555555,0.8,0.05,1.0,0.9920719965879831
XGBoost,full,0.3,1242,4.0,,,,100,0.9879166666666667,0.9907795473595976,0.985,0.987881320518178,0.9994361111111111,0.8,0.1,0.8,0.9890472500718175
XGBoost,full,0.3,1243,4.0,,,,100,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9993496527777779,0.8,0.1,1.0,0.9897903134649032
XGBoost,full,0.3,1244,4.0,,,,200,0.9920833333333333,0.994142259414226,0.99,0.9920668058455114,0.9996229166666667,0.8,0.1,0.8,0.992827451969832
XGBoost,full,0.3,1245,4.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995034722222222,0.8,0.1,1.0,0.9909352907367877
XGBoost,full,0.3,1246,4.0,,,,300,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9996173611111111,0.8,0.1,0.8,0.9932040779554708
XGBoost,full,0.3,1247,4.0,,,,300,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.999570138888889,0.8,0.1,1.0,0.9924483809573773
XGBoost,full,0.3,1248,6.0,,,,100,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995520833333333,0.8,0.1,0.8,0.9920691493657608
XGBoost,full,0.3,1249,6.0,,,,100,0.9904166666666666,0.9924686192468619,0.9883333333333333,0.9903966597077244,0.99955,0.8,0.1,1.0,0.9913177217616898
XGBoost,full,0.3,1250,6.0,,,,200,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996708333333334,0.8,0.1,0.8,0.9935864997822571
XGBoost,full,0.3,1251,6.0,,,,200,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995222222222222,0.8,0.1,1.0,0.9924476329777072
XGBoost,full,0.3,1252,6.0,,,,300,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996659722222223,0.8,0.1,0.8,0.993586013671146
XGBoost,full,0.3,1253,6.0,,,,300,0.9920833333333333,0.9933166248955723,0.9908333333333333,0.9920734251147267,0.9995187499999999,0.8,0.1,1.0,0.9928205608468659
XGBoost,full,0.3,1254,8.0,,,,100,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995854166666666,0.8,0.1,0.8,0.991694949268586
XGBoost,full,0.3,1255,8.0,,,,100,0.9904166666666666,0.9916457811194653,0.9891666666666666,0.9904046725073008,0.9995611111111111,0.8,0.1,1.0,0.9913233357538611
XGBoost,full,0.3,1256,8.0,,,,200,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996541666666667,0.8,0.1,0.8,0.9935848331155904
XGBoost,full,0.3,1257,8.0,,,,200,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995861111111112,0.8,0.1,1.0,0.9924540218665961
XGBoost,full,0.3,1258,8.0,,,,300,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9996638888888888,0.8,0.1,0.8,0.9939627731415795
XGBoost,full,0.3,1259,8.0,,,,300,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995604166666666,0.8,0.1,1.0,0.9924514524221517
XGBoost,full,0.3,1260,4.0,,,,100,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9985559027777778,1.0,0.05,0.8,0.9885920834669095
XGBoost,full,0.3,1261,4.0,,,,100,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9983201388888889,1.0,0.05,1.0,0.9885685070780206
XGBoost,full,0.3,1262,4.0,,,,200,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9993895833333334,1.0,0.05,0.8,0.9894209736731906
XGBoost,full,0.3,1263,4.0,,,,200,0.98875,0.9907949790794979,0.9866666666666667,0.9887265135699373,0.9993465277777778,1.0,0.05,1.0,0.9897949359979918
XGBoost,full,0.3,1264,4.0,,,,300,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.999551388888889,1.0,0.05,0.8,0.9905621963024334
XGBoost,full,0.3,1265,4.0,,,,300,0.9891666666666666,0.9916247906197655,0.9866666666666667,0.9891395154553049,0.9994826388888889,1.0,0.05,1.0,0.9901817433161002
XGBoost,full,0.3,1266,6.0,,,,100,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9989895833333333,1.0,0.05,0.8,0.9897543065204588
XGBoost,full,0.3,1267,6.0,,,,100,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.998967013888889,1.0,0.05,1.0,0.9893738100209435
XGBoost,full,0.3,1268,6.0,,,,200,0.9904166666666666,0.9949537426408747,0.9858333333333333,0.9903725408120553,0.9995333333333332,1.0,0.05,0.8,0.9913058441051249
XGBoost,full,0.3,1269,6.0,,,,200,0.9895833333333334,0.9941126997476871,0.985,0.9895353704478862,0.9994763888888889,1.0,0.05,1.0,0.990547456639459
XGBoost,full,0.3,1270,6.0,,,,300,0.99125,0.9949622166246851,0.9875,0.9912170639899623,0.9996180555555557,1.0,0.05,0.8,0.9920693680774814
XGBoost,full,0.3,1271,6.0,,,,300,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9995340277777779,1.0,0.05,1.0,0.9913087648250015
XGBoost,full,0.3,1272,8.0,,,,100,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9991743055555555,1.0,0.05,0.8,0.9901464938762442
XGBoost,full,0.3,1273,8.0,,,,100,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.9990885416666667,1.0,0.05,1.0,0.9893859627987214
XGBoost,full,0.3,1274,8.0,,,,200,0.99,0.9949494949494949,0.985,0.9899497487437185,0.9995930555555557,1.0,0.05,0.8,0.9909341291685702
XGBoost,full,0.3,1275,8.0,,,,200,0.9891666666666666,0.9932773109243698,0.985,0.9891213389121339,0.9994951388888889,1.0,0.05,1.0,0.9901747110807364
XGBoost,full,0.3,1276,8.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996472222222222,1.0,0.05,0.8,0.9924525939114957
XGBoost,full,0.3,1277,8.0,,,,300,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995326388888888,1.0,0.05,1.0,0.9920672049213164
XGBoost,full,0.3,1278,4.0,,,,100,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9994111111111111,1.0,0.1,0.8,0.9894231264509684
XGBoost,full,0.3,1279,4.0,,,,100,0.98875,0.9907949790794979,0.9866666666666667,0.9887265135699373,0.9993930555555556,1.0,0.1,1.0,0.9897995887757696
XGBoost,full,0.3,1280,4.0,,,,200,0.9891666666666666,0.9932773109243698,0.985,0.9891213389121339,0.999648611111111,1.0,0.1,0.8,0.9901900583029587
XGBoost,full,0.3,1281,4.0,,,,200,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995847222222223,1.0,0.1,1.0,0.9909394902315449
XGBoost,full,0.3,1282,4.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996520833333333,1.0,0.1,0.8,0.9924530800226068
XGBoost,full,0.3,1283,4.0,,,,300,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9996215277777778,1.0,0.1,1.0,0.9905653143502994
XGBoost,full,0.3,1284,6.0,,,,100,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9994875000000002,1.0,0.1,0.8,0.9913041120472238
XGBoost,full,0.3,1285,6.0,,,,100,0.9895833333333334,0.9941126997476871,0.985,0.9895353704478862,0.9994902777777779,1.0,0.1,1.0,0.9905488455283479
XGBoost,full,0.3,1286,6.0,,,,200,0.9916666666666667,0.9949664429530202,0.9883333333333333,0.9916387959866221,0.9995777777777778,1.0,0.1,0.8,0.9924427051643685
XGBoost,full,0.3,1287,6.0,,,,200,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9995333333333334,1.0,0.1,1.0,0.993195675177693
XGBoost,full,0.3,1288,6.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9995631944444444,1.0,0.1,0.8,0.9924441911337178
XGBoost,full,0.3,1289,6.0,,,,300,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9995652777777777,1.0,0.1,1.0,0.9939529120304684
