model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample
XGBoost,full,0.2,1168,8.0,,,,300,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9996218750000001,1.0,0.05,0.8
XGBoost,full,0.2,1169,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995937499999998,1.0,0.05,1.0
XGBoost,full,0.2,1170,4.0,,,,100,0.988125,0.9875156054931336,0.98875,0.9881324172392255,0.9994921874999999,1.0,0.1,0.8
XGBoost,full,0.2,1171,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994421875,1.0,0.1,1.0
XGBoost,full,0.2,1172,4.0,,,,200,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.99961875,1.0,0.1,0.8
XGBoost,full,0.2,1173,4.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999534375,1.0,0.1,1.0
XGBoost,full,0.2,1174,4.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9996265625,1.0,0.1,0.8
XGBoost,full,0.2,1175,4.0,,,,300,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995453124999999,1.0,0.1,1.0
XGBoost,full,0.2,1176,6.0,,,,100,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995296874999999,1.0,0.1,0.8
XGBoost,full,0.2,1177,6.0,,,,100,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9994203125,1.0,0.1,1.0
XGBoost,full,0.2,1178,6.0,,,,200,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9996109375,1.0,0.1,0.8
XGBoost,full,0.2,1179,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999521875,1.0,0.1,1.0
XGBoost,full,0.2,1180,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999609375,1.0,0.1,0.8
XGBoost,full,0.2,1181,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9994890625,1.0,0.1,1.0
XGBoost,full,0.2,1182,8.0,,,,100,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9995703125000002,1.0,0.1,0.8
XGBoost,full,0.2,1183,8.0,,,,100,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9995546875,1.0,0.1,1.0
XGBoost,full,0.2,1184,8.0,,,,200,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9996390625,1.0,0.1,0.8
XGBoost,full,0.2,1185,8.0,,,,200,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995578125,1.0,0.1,1.0
XGBoost,full,0.2,1186,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625,1.0,0.1,0.8
XGBoost,full,0.2,1187,8.0,,,,300,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995640625000001,1.0,0.1,1.0
RandomForest,full,0.3,1188,,sqrt,1.0,2.0,100,0.9895833333333334,0.9899916597164303,0.9891666666666666,0.9895789912463526,0.9993649305555555,,,
RandomForest,full,0.3,1189,,sqrt,1.0,2.0,200,0.99,0.9908180300500835,0.9891666666666666,0.9899916597164303,0.999376736111111,,,
RandomForest,full,0.3,1190,,sqrt,1.0,2.0,300,0.9904166666666666,0.9908256880733946,0.99,0.9904126719466444,0.9993482638888889,,,
RandomForest,full,0.3,1191,,sqrt,1.0,5.0,100,0.98875,0.9891576313594662,0.9883333333333333,0.9887453105460609,0.9991888888888888,,,
RandomForest,full,0.3,1192,,sqrt,1.0,5.0,200,0.98875,0.9891576313594662,0.9883333333333333,0.9887453105460609,0.9992708333333333,,,
RandomForest,full,0.3,1193,,sqrt,1.0,5.0,300,0.98875,0.9891576313594662,0.9883333333333333,0.9887453105460609,0.9992729166666666,,,
RandomForest,full,0.3,1194,,sqrt,2.0,2.0,100,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9991517361111111,,,
RandomForest,full,0.3,1195,,sqrt,2.0,2.0,200,0.9883333333333333,0.9891485809682805,0.9875,0.9883236030025021,0.9992513888888889,,,
RandomForest,full,0.3,1196,,sqrt,2.0,2.0,300,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.99924375,,,
RandomForest,full,0.3,1197,,sqrt,2.0,5.0,100,0.9870833333333333,0.9899413243922883,0.9841666666666666,0.9870455495194317,0.9991749999999999,,,
RandomForest,full,0.3,1198,,sqrt,2.0,5.0,200,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9991847222222221,,,
RandomForest,full,0.3,1199,,sqrt,2.0,5.0,300,0.9866666666666667,0.9891122278056952,0.9841666666666666,0.9866332497911445,0.9992020833333333,,,
RandomForest,full,0.3,1200,10.0,sqrt,1.0,2.0,100,0.9870833333333333,0.9907640638119227,0.9833333333333333,0.9870347135089921,0.9989673611111112,,,
RandomForest,full,0.3,1201,10.0,sqrt,1.0,2.0,200,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9990458333333333,,,
RandomForest,full,0.3,1202,10.0,sqrt,1.0,2.0,300,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9990472222222222,,,
RandomForest,full,0.3,1203,10.0,sqrt,1.0,5.0,100,0.98625,0.9899244332493703,0.9825,0.986198243412798,0.9989312499999999,,,
RandomForest,full,0.3,1204,10.0,sqrt,1.0,5.0,200,0.9854166666666667,0.9890848026868178,0.9816666666666667,0.9853617733166039,0.9989923611111111,,,
RandomForest,full,0.3,1205,10.0,sqrt,1.0,5.0,300,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9989944444444444,,,
RandomForest,full,0.3,1206,10.0,sqrt,2.0,2.0,100,0.98625,0.989103101424979,0.9833333333333333,0.9862097785206854,0.9988,,,
RandomForest,full,0.3,1207,10.0,sqrt,2.0,2.0,200,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9989465277777777,,,
RandomForest,full,0.3,1208,10.0,sqrt,2.0,2.0,300,0.98625,0.9899244332493703,0.9825,0.986198243412798,0.9989354166666666,,,
RandomForest,full,0.3,1209,10.0,sqrt,2.0,5.0,100,0.9870833333333333,0.9899413243922883,0.9841666666666666,0.9870455495194317,0.9988604166666667,,,
RandomForest,full,0.3,1210,10.0,sqrt,2.0,5.0,200,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9989381944444443,,,
RandomForest,full,0.3,1211,10.0,sqrt,2.0,5.0,300,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9989055555555556,,,
RandomForest,full,0.3,1212,20.0,sqrt,1.0,2.0,100,0.9895833333333334,0.9899916597164303,0.9891666666666666,0.9895789912463526,0.9992965277777778,,,
RandomForest,full,0.3,1213,20.0,sqrt,1.0,2.0,200,0.9904166666666666,0.9908256880733946,0.99,0.9904126719466444,0.99938125,,,
RandomForest,full,0.3,1214,20.0,sqrt,1.0,2.0,300,0.9904166666666666,0.9908256880733946,0.99,0.9904126719466444,0.9993364583333334,,,
RandomForest,full,0.3,1215,20.0,sqrt,1.0,5.0,100,0.9883333333333333,0.9891485809682805,0.9875,0.9883236030025021,0.9991628472222223,,,
RandomForest,full,0.3,1216,20.0,sqrt,1.0,5.0,200,0.98875,0.9891576313594662,0.9883333333333333,0.9887453105460609,0.9992555555555557,,,
RandomForest,full,0.3,1217,20.0,sqrt,1.0,5.0,300,0.98875,0.9891576313594662,0.9883333333333333,0.9887453105460609,0.9992666666666666,,,
RandomForest,full,0.3,1218,20.0,sqrt,2.0,2.0,100,0.9891666666666666,0.9908026755852842,0.9875,0.9891485809682805,0.9992222222222222,,,
RandomForest,full,0.3,1219,20.0,sqrt,2.0,2.0,200,0.9883333333333333,0.9891485809682805,0.9875,0.9883236030025021,0.999273611111111,,,
RandomForest,full,0.3,1220,20.0,sqrt,2.0,2.0,300,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.9992576388888889,,,
RandomForest,full,0.3,1221,20.0,sqrt,2.0,5.0,100,0.9870833333333333,0.9899413243922883,0.9841666666666666,0.9870455495194317,0.9991555555555556,,,
RandomForest,full,0.3,1222,20.0,sqrt,2.0,5.0,200,0.9875,0.9907718120805369,0.9841666666666666,0.9874581939799331,0.9991770833333333,,,
RandomForest,full,0.3,1223,20.0,sqrt,2.0,5.0,300,0.9870833333333333,0.9891213389121339,0.985,0.9870563674321503,0.9991972222222222,,,
XGBoost,full,0.3,1224,4.0,,,,100,0.9870833333333333,0.9891213389121339,0.985,0.9870563674321503,0.9985774305555556,0.8,0.05,0.8
XGBoost,full,0.3,1225,4.0,,,,100,0.9879166666666667,0.9891395154553049,0.9866666666666667,0.9879015435961619,0.9986815972222223,0.8,0.05,1.0
XGBoost,full,0.3,1226,4.0,,,,200,0.9879166666666667,0.9907795473595976,0.985,0.987881320518178,0.9994243055555556,0.8,0.05,0.8
XGBoost,full,0.3,1227,4.0,,,,200,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9994104166666667,0.8,0.05,1.0
XGBoost,full,0.3,1228,4.0,,,,300,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995722222222221,0.8,0.05,0.8
XGBoost,full,0.3,1229,4.0,,,,300,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9995215277777777,0.8,0.05,1.0
XGBoost,full,0.3,1230,6.0,,,,100,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9991527777777778,0.8,0.05,0.8
XGBoost,full,0.3,1231,6.0,,,,100,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9992055555555557,0.8,0.05,1.0
XGBoost,full,0.3,1232,6.0,,,,200,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9995395833333334,0.8,0.05,0.8
XGBoost,full,0.3,1233,6.0,,,,200,0.98875,0.9924433249370277,0.985,0.9887076537013801,0.9995125,0.8,0.05,1.0
XGBoost,full,0.3,1234,6.0,,,,300,0.9916666666666667,0.9949664429530202,0.9883333333333333,0.9916387959866221,0.9996326388888889,0.8,0.05,0.8
XGBoost,full,0.3,1235,6.0,,,,300,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995680555555555,0.8,0.05,1.0
XGBoost,full,0.3,1236,8.0,,,,100,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9993381944444445,0.8,0.05,0.8
XGBoost,full,0.3,1237,8.0,,,,100,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9993180555555555,0.8,0.05,1.0
XGBoost,full,0.3,1238,8.0,,,,200,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9996222222222222,0.8,0.05,0.8
XGBoost,full,0.3,1239,8.0,,,,200,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9995416666666667,0.8,0.05,1.0
XGBoost,full,0.3,1240,8.0,,,,300,0.99125,0.9941324392288349,0.9883333333333333,0.9912244045131634,0.9996611111111111,0.8,0.05,0.8
XGBoost,full,0.3,1241,8.0,,,,300,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995805555555555,0.8,0.05,1.0
XGBoost,full,0.3,1242,4.0,,,,100,0.9879166666666667,0.9907795473595976,0.985,0.987881320518178,0.9994361111111111,0.8,0.1,0.8
XGBoost,full,0.3,1243,4.0,,,,100,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9993496527777779,0.8,0.1,1.0
XGBoost,full,0.3,1244,4.0,,,,200,0.9920833333333333,0.994142259414226,0.99,0.9920668058455114,0.9996229166666667,0.8,0.1,0.8
XGBoost,full,0.3,1245,4.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995034722222222,0.8,0.1,1.0
XGBoost,full,0.3,1246,4.0,,,,300,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9996173611111111,0.8,0.1,0.8
XGBoost,full,0.3,1247,4.0,,,,300,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.999570138888889,0.8,0.1,1.0
XGBoost,full,0.3,1248,6.0,,,,100,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995520833333333,0.8,0.1,0.8
XGBoost,full,0.3,1249,6.0,,,,100,0.9904166666666666,0.9924686192468619,0.9883333333333333,0.9903966597077244,0.99955,0.8,0.1,1.0
XGBoost,full,0.3,1250,6.0,,,,200,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996708333333334,0.8,0.1,0.8
XGBoost,full,0.3,1251,6.0,,,,200,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995222222222222,0.8,0.1,1.0
XGBoost,full,0.3,1252,6.0,,,,300,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996659722222223,0.8,0.1,0.8
XGBoost,full,0.3,1253,6.0,,,,300,0.9920833333333333,0.9933166248955723,0.9908333333333333,0.9920734251147267,0.9995187499999999,0.8,0.1,1.0
XGBoost,full,0.3,1254,8.0,,,,100,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995854166666666,0.8,0.1,0.8
XGBoost,full,0.3,1255,8.0,,,,100,0.9904166666666666,0.9916457811194653,0.9891666666666666,0.9904046725073008,0.9995611111111111,0.8,0.1,1.0
XGBoost,full,0.3,1256,8.0,,,,200,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996541666666667,0.8,0.1,0.8
XGBoost,full,0.3,1257,8.0,,,,200,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995861111111112,0.8,0.1,1.0
XGBoost,full,0.3,1258,8.0,,,,300,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9996638888888888,0.8,0.1,0.8
XGBoost,full,0.3,1259,8.0,,,,300,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995604166666666,0.8,0.1,1.0
XGBoost,full,0.3,1260,4.0,,,,100,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9985559027777778,1.0,0.05,0.8
XGBoost,full,0.3,1261,4.0,,,,100,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9983201388888889,1.0,0.05,1.0
XGBoost,full,0.3,1262,4.0,,,,200,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9993895833333334,1.0,0.05,0.8
XGBoost,full,0.3,1263,4.0,,,,200,0.98875,0.9907949790794979,0.9866666666666667,0.9887265135699373,0.9993465277777778,1.0,0.05,1.0
XGBoost,full,0.3,1264,4.0,,,,300,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.999551388888889,1.0,0.05,0.8
XGBoost,full,0.3,1265,4.0,,,,300,0.9891666666666666,0.9916247906197655,0.9866666666666667,0.9891395154553049,0.9994826388888889,1.0,0.05,1.0
XGBoost,full,0.3,1266,6.0,,,,100,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9989895833333333,1.0,0.05,0.8
XGBoost,full,0.3,1267,6.0,,,,100,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.998967013888889,1.0,0.05,1.0
XGBoost,full,0.3,1268,6.0,,,,200,0.9904166666666666,0.9949537426408747,0.9858333333333333,0.9903725408120553,0.9995333333333332,1.0,0.05,0.8
XGBoost,full,0.3,1269,6.0,,,,200,0.9895833333333334,0.9941126997476871,0.985,0.9895353704478862,0.9994763888888889,1.0,0.05,1.0
XGBoost,full,0.3,1270,6.0,,,,300,0.99125,0.9949622166246851,0.9875,0.9912170639899623,0.9996180555555557,1.0,0.05,0.8
XGBoost,full,0.3,1271,6.0,,,,300,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9995340277777779,1.0,0.05,1.0
XGBoost,full,0.3,1272,8.0,,,,100,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9991743055555555,1.0,0.05,0.8
XGBoost,full,0.3,1273,8.0,,,,100,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.9990885416666667,1.0,0.05,1.0
XGBoost,full,0.3,1274,8.0,,,,200,0.99,0.9949494949494949,0.985,0.9899497487437185,0.9995930555555557,1.0,0.05,0.8
XGBoost,full,0.3,1275,8.0,,,,200,0.9891666666666666,0.9932773109243698,0.985,0.9891213389121339,0.9994951388888889,1.0,0.05,1.0
XGBoost,full,0.3,1276,8.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996472222222222,1.0,0.05,0.8
XGBoost,full,0.3,1277,8.0,,,,300,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995326388888888,1.0,0.05,1.0
XGBoost,full,0.3,1278,4.0,,,,100,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9994111111111111,1.0,0.1,0.8
XGBoost,full,0.3,1279,4.0,,,,100,0.98875,0.9907949790794979,0.9866666666666667,0.9887265135699373,0.9993930555555556,1.0,0.1,1.0
XGBoost,full,0.3,1280,4.0,,,,200,0.9891666666666666,0.9932773109243698,0.985,0.9891213389121339,0.999648611111111,1.0,0.1,0.8
XGBoost,full,0.3,1281,4.0,,,,200,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995847222222223,1.0,0.1,1.0
XGBoost,full,0.3,1282,4.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996520833333333,1.0,0.1,0.8
XGBoost,full,0.3,1283,4.0,,,,300,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9996215277777778,1.0,0.1,1.0
XGBoost,full,0.3,1284,6.0,,,,100,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9994875000000002,1.0,0.1,0.8
XGBoost,full,0.3,1285,6.0,,,,100,0.9895833333333334,0.9941126997476871,0.985,0.9895353704478862,0.9994902777777779,1.0,0.1,1.0
XGBoost,full,0.3,1286,6.0,,,,200,0.9916666666666667,0.9949664429530202,0.9883333333333333,0.9916387959866221,0.9995777777777778,1.0,0.1,0.8
XGBoost,full,0.3,1287,6.0,,,,200,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9995333333333334,1.0,0.1,1.0
XGBoost,full,0.3,1288,6.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9995631944444444,1.0,0.1,0.8
XGBoost,full,0.3,1289,6.0,,,,300,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9995652777777777,1.0,0.1,1.0
XGBoost,full,0.3,1290,8.0,,,,100,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9995388888888889,1.0,0.1,0.8
XGBoost,full,0.3,1291,8.0,,,,100,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9994763888888889,1.0,0.1,1.0
XGBoost,full,0.3,1292,8.0,,,,200,0.99125,0.9941324392288349,0.9883333333333333,0.9912244045131634,0.9996263888888889,1.0,0.1,0.8
XGBoost,full,0.3,1293,8.0,,,,200,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995388888888889,1.0,0.1,1.0
XGBoost,full,0.3,1294,8.0,,,,300,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9996298611111111,1.0,0.1,0.8
XGBoost,full,0.3,1295,8.0,,,,300,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9995277777777778,1.0,0.1,1.0
